Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,96.18000030517578,96.19999694824219,93.0199966430664,93.54000091552734,89.06189727783203,1297300
2021-01-05,93.20999908447266,93.8499984741211,92.5199966430664,93.63999938964844,89.1571273803711,1038000
2021-01-06,93.88999938964844,96.08000183105469,93.5,95.87999725341797,91.28987121582031,1608900
2021-01-07,96.22000122070312,97.26000213623047,95.70999908447266,96.7699966430664,92.13728332519531,1329000
2021-01-08,96.76000213623047,97.56999969482422,96.54000091552734,96.97000122070312,92.32768249511719,863100
2021-01-11,95.45999908447266,96.5999984741211,95.33999633789062,95.75,91.16610717773438,904700
2021-01-12,95.69000244140625,95.9800033569336,94.6500015258789,95.25,90.6900405883789,721300
2021-01-13,95.06999969482422,95.58000183105469,94.4000015258789,94.44000244140625,89.91881561279297,933500
2021-01-14,94.66000366210938,94.79000091552734,93.05000305175781,93.69999694824219,89.21424102783203,952200
2021-01-15,93.25,94.19999694824219,92.8499984741211,93.80999755859375,89.31897735595703,1147800
2021-01-19,94.20999908447266,95.55000305175781,93.93000030517578,94.66999816894531,90.13780975341797,1479500
2021-01-20,94.58999633789062,95.0999984741211,94.29000091552734,94.68000030517578,90.14734649658203,1293200
2021-01-21,94.66999816894531,94.83000183105469,93.55000305175781,93.97000122070312,89.4713134765625,825300
2021-01-22,94.01000213623047,94.69000244140625,93.68000030517578,94.4000015258789,89.8807373046875,782000
2021-01-25,94.33999633789062,94.70999908447266,93.5,94.13999938964844,89.6331787109375,674300
2021-01-26,94.33999633789062,94.4800033569336,92.94000244140625,93.3499984741211,88.88098907470703,1092100
2021-01-27,92.5,92.75,90.06999969482422,90.4000015258789,86.07221984863281,1403500
2021-01-28,91.0199966430664,93.44999694824219,90.20999908447266,91.87999725341797,87.48136901855469,1163600
2021-01-29,91.30999755859375,91.7699966430664,90.01000213623047,90.5199966430664,86.18647003173828,1240900
2021-02-01,90.93000030517578,91.72000122070312,90.33999633789062,90.97000122070312,86.61492919921875,994700
2021-02-02,91.48999786376953,92.16999816894531,91.16000366210938,91.87000274658203,87.47184753417969,1210700
2021-02-03,91.81999969482422,91.83000183105469,90.76000213623047,91.5,87.11955261230469,1404600
2021-02-04,91.5999984741211,92.41999816894531,91.1500015258789,92.04000091552734,87.63372802734375,875000
2021-02-05,92.43000030517578,92.43000030517578,90.88999938964844,90.93000030517578,86.57683563232422,2132700
2021-02-08,91.0,91.87999725341797,90.54000091552734,91.77999877929688,87.38615417480469,1672500
2021-02-09,92.0199966430664,92.11000061035156,91.0199966430664,91.54000091552734,87.15764617919922,1081300
2021-02-10,91.9800033569336,92.04000091552734,90.19999694824219,90.5199966430664,86.18647003173828,1341400
2021-02-11,90.69999694824219,91.31999969482422,90.55999755859375,91.29000091552734,86.91961669921875,1223500
2021-02-12,91.26000213623047,91.61000061035156,90.87999725341797,91.26000213623047,86.89105987548828,850900
2021-02-16,90.33000183105469,91.08999633789062,90.0999984741211,90.37999725341797,86.05319213867188,1703900
2021-02-17,90.0,90.30999755859375,89.2300033569336,90.08000183105469,85.76754760742188,1285400
2021-02-18,90.05999755859375,91.81999969482422,89.9000015258789,91.72000122070312,87.32904052734375,1829000
2021-02-19,91.76000213623047,91.91000366210938,90.51000213623047,90.58999633789062,86.25313568115234,1608100
2021-02-22,90.23999786376953,90.44000244140625,88.66999816894531,89.0,84.73924255371094,1960400
2021-02-23,91.4000015258789,91.98999786376953,88.6500015258789,88.95999908447266,84.701171875,2596000
2021-02-24,88.66000366210938,89.95999908447266,88.62000274658203,89.58999633789062,85.3010025024414,1334100
2021-02-25,89.62000274658203,91.41000366210938,89.44000244140625,90.44000244140625,86.11031341552734,2298700
2021-02-26,90.55000305175781,91.5,89.08000183105469,89.08999633789062,84.82494354248047,2081600
2021-03-01,89.7699966430664,91.56999969482422,89.62999725341797,90.75,86.40547180175781,1519600
2021-03-02,90.62000274658203,91.93000030517578,90.3499984741211,91.61000061035156,87.22430419921875,1489900
2021-03-03,91.4000015258789,91.87000274658203,90.68000030517578,91.36000061035156,86.98626708984375,1395500
